idSanremo,annoSanremo,periodoSanremo,sede,presentatore,partecipanti,vincitore,cantanteID,cantante,posizione,canzone,canzoneID,tipo,durata,popolarità,autori,urlAlbum,partecipazioni,vittorie,numero_autori,cantante_autore,Sesso
48,1998,24 - 28 febbraio,Teatro Ariston,Raimondo Vianello,28,Annalisa Minetti,549,Mango,6º,Luce,1109,Non Solista,4.40888333333333,52.0,"A. Salerno,G. Mango,A. Mango",https://i.scdn.co/image/ab67616d0000b273ac4eb206a7d59330e0f0d715,6,,3,0,Gruppo
48,1998,24 - 28 febbraio,Teatro Ariston,Raimondo Vianello,28,Annalisa Minetti,659,Zenîma,6º,Luce,1109,Non Solista,4.40888333333333,52.0,"A. Salerno,G. Mango,A. Mango",https://i.scdn.co/image/ab67616d0000b273ac4eb206a7d59330e0f0d715,1,,3,0,Donna
48,1998,24 - 28 febbraio,Teatro Ariston,Raimondo Vianello,28,Annalisa Minetti,660,Luca Sepe,7º,Un po' di te,1110,Solista,2.11666666666667,59.0,"L. Sepe,M. Schembri,F. Leali,E. Malepasso",https://i.scdn.co/image/ab67616d0000b2734c39fb779501f5ef12f9f245,1,,4,1,Uomo
48,1998,24 - 28 febbraio,Teatro Ariston,Raimondo Vianello,28,Annalisa Minetti,661,Niccolò Fabi,8º,Lasciarsi un giorno a Roma,1111,Solista,4.64,47.0,"N. Fabi,R. Sinigallia,C. Dazzi,D. Sinigallia",https://i.scdn.co/image/ab67616d0000b2731d1079d62b41fdc35cab3e3d,1,,4,1,Uomo
48,1998,24 - 28 febbraio,Teatro Ariston,Raimondo Vianello,28,Annalisa Minetti,563,Ron,9º,Un porto nel vento,1112,Solista,4.25333333333333,3.0,"G. Zagni,Ron,F. Coppini",https://i.scdn.co/image/ab67616d0000b2730d535181f454b47fb8ba979e,7,,3,1,Uomo
48,1998,24 - 28 febbraio,Teatro Ariston,Raimondo Vianello,28,Annalisa Minetti,596,Andrea Mingardi,10º,Canto per te,862,Solista,3.26576666666667,37.0,"A. Mingardi,M. Tirelli",https://i.scdn.co/image/ab67616d0000b27317a190ed0f919ddf5d782c15,4,,2,1,Uomo
48,1998,24 - 28 febbraio,Teatro Ariston,Raimondo Vianello,28,Annalisa Minetti,662,Alex Baroni,11º,Sei tu o lei (Quello che voglio),1113,Solista,4.37488333333333,35.0,"A. Baroni,P. Calabrese,M. Calabrese,M. D'Angelo,M. Rinalduzzi",https://i.scdn.co/image/ab67616d0000b2737a08d1a6ac84b0cdc0cc6d31,1,,5,1,Uomo
48,1998,24 - 28 febbraio,Teatro Ariston,Raimondo Vianello,28,Annalisa Minetti,663,Spagna,12º,E che mai sarà,1114,Solista,4.0891,16.0,"I. Spagna,G. Spagna",https://i.scdn.co/image/ab67616d0000b2732017afb933c1f72113c2f11e,1,,2,0,Donna
48,1998,24 - 28 febbraio,Teatro Ariston,Raimondo Vianello,28,Annalisa Minetti,664,Piccola Orchestra Avion Travel,13º,Dormi e sogna,1115,Solista,4.226,25.0,"G. Servillo,D. Ciaramella,M. Tronco,G. D'Argenzio,F. Mesolella,F. Spinetti",https://i.scdn.co/image/ab67616d0000b273187b00f153dddf9288ad9d31,2,,6,0,Gruppo
48,1998,24 - 28 febbraio,Teatro Ariston,Raimondo Vianello,28,Annalisa Minetti,556,Sergio Caputo,14º,Flamingo,1116,Solista,3.2731,64.0,S. Caputo,https://i.scdn.co/image/ab67616d0000b273775e8184725e0fb89337dd9a,3,,1,1,Uomo
48,1998,24 - 28 febbraio,Teatro Ariston,Raimondo Vianello,28,Annalisa Minetti,590,Nuova Compagnia di Canto Popolare,15º,Sotto il velo del cielo,1117,Solista,4.1911,9.0,"C. Sfogli,C. Faiello",https://i.scdn.co/image/ab67616d0000b273a7e90389787055efd64a991d,2,,2,0,Gruppo
48,1998,24 - 28 febbraio,Teatro Ariston,Raimondo Vianello,28,Annalisa Minetti,665,Paola & Chiara,16º,Per te,1118,Solista,4.68976666666667,53.0,"P. Iezzi,C. Iezzi",https://i.scdn.co/image/ab67616d0000b2738c878a278d2a367610249c3c,3,,2,0,Gruppo
48,1998,24 - 28 febbraio,Teatro Ariston,Raimondo Vianello,28,Annalisa Minetti,665,Paola & Chiara,16º,Per te,1118,Solista,4.68976666666667,53.0,"P. Iezzi,C. Iezzi",https://i.scdn.co/image/ab67616d0000b2738c878a278d2a367610249c3c,3,,2,0,Donna
48,1998,24 - 28 febbraio,Teatro Ariston,Raimondo Vianello,28,Annalisa Minetti,570,Enzo Jannacci,17º,Quando un musicista ride,1119,Solista,4.03933333333333,24.0,E. Jannacci,https://i.scdn.co/image/ab67616d0000b273d99763e113df3cd632bc6d57,4,,1,1,Uomo
49,1999,23 - 27 febbraio,Teatro Ariston,Fabio Fazio,28,Anna Oxa,419,Anna Oxa,1º,Senza pietà,1120,Solista,,,"C. Guidetti,A. Salerno",,15,2.0,2,0,Donna
49,1999,23 - 27 febbraio,Teatro Ariston,Fabio Fazio,28,Anna Oxa,657,Antonella Ruggiero,2º,Non ti dimentico (Se non ci fossero le nuvole),1121,Solista,3.26315,62.0,"R. Colombo,A. Ruggiero,Kaballà",https://i.scdn.co/image/ab67616d0000b2737bb1d98427ea70176ab401f2,6,,3,1,Donna
49,1999,23 - 27 febbraio,Teatro Ariston,Fabio Fazio,28,Anna Oxa,585,Mariella Nava,3º,Così è la vita,1122,Solista,,,M. Nava,,6,,1,1,Donna
49,1999,23 - 27 febbraio,Teatro Ariston,Fabio Fazio,28,Anna Oxa,666,Enzo Gragnaniello,4º,Alberi,1123,Non Solista,4.23533333333333,30.0,E. Gragnaniello,https://i.scdn.co/image/ab67616d0000b273c441fffd720b2e50392e3266,1,,1,1,Uomo
49,1999,23 - 27 febbraio,Teatro Ariston,Fabio Fazio,28,Anna Oxa,142,Ornella Vanoni,4º,Alberi,1123,Non Solista,4.23533333333333,30.0,E. Gragnaniello,https://i.scdn.co/image/ab67616d0000b273c441fffd720b2e50392e3266,8,,1,0,Donna
49,1999,23 - 27 febbraio,Teatro Ariston,Fabio Fazio,28,Anna Oxa,537,Stadio,5º,Lo zaino,1124,Solista,3.71733333333333,0.0,"V. Rossi,G. Curreri",https://i.scdn.co/image/ab67616d0000b273dad3902847bddaf44b9ab4f9,5,,2,1,Gruppo
49,1999,23 - 27 febbraio,Teatro Ariston,Fabio Fazio,28,Anna Oxa,241,Al Bano,6º,Ancora in volo,1125,Solista,4.28866666666667,1.0,"P. Marcucci,A. Carrisi,M. Bizzarri",https://i.scdn.co/image/ab67616d0000b273a5bbdcc8fedf628145129613,15,,3,0,Uomo
49,1999,23 - 27 febbraio,Teatro Ariston,Fabio Fazio,28,Anna Oxa,642,Marina Rei,7º,Un inverno da baciare,1126,Solista,4.08243333333333,21.0,"M. Rei,D. Pinelli",https://i.scdn.co/image/ab67616d0000b273b5493ac69fc0e9df131f3c50,3,,2,1,Donna
49,1999,23 - 27 febbraio,Teatro Ariston,Fabio Fazio,28,Anna Oxa,546,Nino D'Angelo,8º,Senza giacca e cravatta,1127,Solista,4.24488333333333,50.0,"N. D'Angelo,C. Tortora",https://i.scdn.co/image/ab67616d0000b273a4f22c0811689ff737dc0a61,6,,2,1,Uomo
49,1999,23 - 27 febbraio,Teatro Ariston,Fabio Fazio,28,Anna Oxa,667,Daniele Silvestri,9º,Aria,1128,Solista,3.93441666666667,75.0,D. Silvestri,https://i.scdn.co/image/ab67616d0000b2734fe091f3a9b45c0166877f82,5,,1,1,Uomo
49,1999,23 - 27 febbraio,Teatro Ariston,Fabio Fazio,28,Anna Oxa,257,Nada,10º,Guardami negli occhi,1129,Solista,5.03821666666667,31.0,N. Malanima,https://i.scdn.co/image/ab67616d0000b273100e49951a95abae24b2f4bb,7,,1,0,Donna
49,1999,23 - 27 febbraio,Teatro Ariston,Fabio Fazio,28,Anna Oxa,542,Eugenio Finardi,11º,Amami Lara,1130,Solista,4.01755,6.0,"E. Finardi,F. Consoli,E. Bechis",https://i.scdn.co/image/ab67616d0000b273455301eec73211bb4e2148c0,3,,3,1,Uomo
49,1999,23 - 27 febbraio,Teatro Ariston,Fabio Fazio,28,Anna Oxa,668,Gatto Panceri,12º,Dove dov'è,1131,Solista,4.95621666666667,27.0,G. Panceri,https://i.scdn.co/image/ab67616d0000b273aabc34579bdeeeb608685510,1,,1,1,Uomo
49,1999,23 - 27 febbraio,Teatro Ariston,Fabio Fazio,28,Anna Oxa,669,Gianluca Grignani,13º,Il giorno perfetto,1132,Solista,3.58755,27.0,G. Grignani,https://i.scdn.co/image/ab67616d0000b2739ea1239450bef489e7001844,6,,1,1,Uomo
49,1999,23 - 27 febbraio,Teatro Ariston,Fabio Fazio,28,Anna Oxa,625,Massimo Di Cataldo,14º,Come sei bella,512,Solista,4.76421666666667,33.0,M. Di Cataldo,https://i.scdn.co/image/ab67616d0000b27342627fd01c64ceb7517eca63,2,,1,0,Uomo
50,2000,21 - 26 febbraio,Teatro Ariston,Fabio Fazio,34,Piccola Orchestra Avion Travel,664,Piccola Orchestra Avion Travel,1º,Sentimento,1133,Solista,,,"D. Ciaramella,G. D'Argenzio,F. Mesolella,F. Spinetti,M. Tronco,G. Servillo",,2,1.0,6,0,Gruppo
50,2000,21 - 26 febbraio,Teatro Ariston,Fabio Fazio,34,Piccola Orchestra Avion Travel,670,Irene Grandi,2º,La tua ragazza sempre,1134,Solista,4.17613333333333,45.0,"V. Rossi,G. Curreri",https://i.scdn.co/image/ab67616d0000b2737a27c9304839581e5e4415fe,4,,2,0,Donna
50,2000,21 - 26 febbraio,Teatro Ariston,Fabio Fazio,34,Piccola Orchestra Avion Travel,321,Gianni Morandi,3º,Innamorato,1135,Solista,2.616,58.0,"E. Ramazzotti,C. Guidetti,A. Cogliati",https://i.scdn.co/image/ab67616d0000b273d0a7dfc11235eb8a6fc8fbf0,7,,3,0,Uomo
50,2000,21 - 26 febbraio,Teatro Ariston,Fabio Fazio,34,Piccola Orchestra Avion Travel,671,Max Gazzè,4º,Il timido ubriaco,1136,Solista,3.672,42.0,"M. Gazzè,F. Gazzè",https://i.scdn.co/image/ab67616d0000b27394e80c04c800e1bba9186e1e,5,,2,1,Uomo
50,2000,21 - 26 febbraio,Teatro Ariston,Fabio Fazio,34,Piccola Orchestra Avion Travel,672,Samuele Bersani,5º,Replay,1137,Solista,3.03843333333333,80.0,"S. Bersani,G. D'Onghia",https://i.scdn.co/image/ab67616d0000b273ae7012fce99c2b2345b54f30,2,,2,1,Uomo
50,2000,21 - 26 febbraio,Teatro Ariston,Fabio Fazio,34,Piccola Orchestra Avion Travel,602,Gerardina Trovato,6º,Gechi e vampiri,1138,Solista,2.8071,39.0,"G. Trovato,T. Sinatra",https://i.scdn.co/image/ab67616d0000b273dd30d4672739adc1388b40f2,2,,2,1,Donna
50,2000,21 - 26 febbraio,Teatro Ariston,Fabio Fazio,34,Piccola Orchestra Avion Travel,649,Carmen Consoli,7º,In bianco e nero,1139,Solista,3.60733333333333,35.0,C. Consoli,https://i.scdn.co/image/ab67616d0000b273c67ba13a79a6dc7892da9e6e,2,,1,1,Donna
50,2000,21 - 26 febbraio,Teatro Ariston,Fabio Fazio,34,Piccola Orchestra Avion Travel,417,Matia Bazar,8º,Brivido caldo,1140,Solista,4.14976666666667,29.0,"G. Golzi,P. Cassano",https://i.scdn.co/image/ab67616d0000b273f34b797bf0c7750667a0f845,12,,2,0,Uomo
50,2000,21 - 26 febbraio,Teatro Ariston,Fabio Fazio,34,Piccola Orchestra Avion Travel,475,Alice,9º,Il giorno dell'indipendenza,1141,Solista,3.72755,5.0,J. Camisasca,https://i.scdn.co/image/ab67616d0000b2737280754e6928c6801b26153d,2,,1,0,Donna
50,2000,21 - 26 febbraio,Teatro Ariston,Fabio Fazio,34,Piccola Orchestra Avion Travel,673,Gigi D'Alessio,10º,Non dirgli mai,1142,Solista,4.22621666666667,57.0,"V. D'Agostino,L. D'Alessio",https://i.scdn.co/image/ab67616d0000b2736c7d8b72df7e17026f6ea7f4,5,,2,0,Uomo
50,2000,21 - 26 febbraio,Teatro Ariston,Fabio Fazio,34,Piccola Orchestra Avion Travel,674,Subsonica,11º,Tutti i miei sbagli,1143,Solista,4.05533333333333,53.0,"M. Casacci,D. Dileo,S. U. Romano",https://i.scdn.co/image/ab67616d0000b2738f3e90821ef07b193ba8d409,1,,3,0,Gruppo
50,2000,21 - 26 febbraio,Teatro Ariston,Fabio Fazio,34,Piccola Orchestra Avion Travel,609,Ivana Spagna,12º,Con il tuo nome,1144,Solista,2.1744,12.0,"I. Spagna,C. Tarantola,G. Spagna",https://i.scdn.co/image/ab67616d0000b273e6701e2f07df7d0d0b298fa7,4,,3,1,Donna
50,2000,21 - 26 febbraio,Teatro Ariston,Fabio Fazio,34,Piccola Orchestra Avion Travel,573,Mietta,13º,Fare l'amore,1145,Solista,4.21088333333333,34.0,"G. Mango,A. Mango",https://i.scdn.co/image/ab67616d0000b2730216b3bc78729df23fd961d1,6,,2,0,Donna
50,2000,21 - 26 febbraio,Teatro Ariston,Fabio Fazio,34,Piccola Orchestra Avion Travel,585,Mariella Nava,14º,Futuro come te,1146,Non Solista,4.304,22.0,"M. G. Nava,A. Minghi",https://i.scdn.co/image/ab67616d0000b2738900c540485b9db1e534568c,6,,2,0,Donna
50,2000,21 - 26 febbraio,Teatro Ariston,Fabio Fazio,34,Piccola Orchestra Avion Travel,532,Amedeo Minghi,14º,Futuro come te,1146,Non Solista,4.304,22.0,"M. G. Nava,A. Minghi",https://i.scdn.co/image/ab67616d0000b2738900c540485b9db1e534568c,8,,2,1,Uomo
50,2000,21 - 26 febbraio,Teatro Ariston,Fabio Fazio,34,Piccola Orchestra Avion Travel,579,Marco Masini,15º,Raccontami di te,1147,Solista,4.10266666666667,36.0,"M. Masini,G. Dati",https://i.scdn.co/image/ab67616d0000b2736921d24bc993733a31849929,8,,2,1,Uomo
50,2000,21 - 26 febbraio,Teatro Ariston,Fabio Fazio,34,Piccola Orchestra Avion Travel,553,Umberto Tozzi,16º,Un'altra vita,1148,Solista,2.98206666666667,38.0,U. Tozzi,https://i.scdn.co/image/ab67616d0000b273e1dc6c643d8a07b3ff364c30,4,,1,1,Uomo
51,2001,26 febbraio - 3 marzo,Teatro Ariston,Raffaella Carrà,32,Elisa (cantante 1977),675,Elisa,1º,Luce (tramonti a nord est),1149,Solista,,,"E. Toffoli,A. Fornaciari",,2,1.0,2,0,Donna
51,2001,26 febbraio - 3 marzo,Teatro Ariston,Raffaella Carrà,32,Elisa (cantante 1977),607,Giorgia,2º,Di sole e d'azzurro,1150,Solista,4.278,51.0,"A. Fornaciari,M. Saggese,M. Vergnaghi",https://i.scdn.co/image/ab67616d0000b27335b5529f3e437ce062743aac,5,,3,0,Donna
51,2001,26 febbraio - 3 marzo,Teatro Ariston,Raffaella Carrà,32,Elisa (cantante 1977),417,Matia Bazar,3º,Questa nostra grande storia d'amore,1151,Solista,4.10838333333333,19.0,"G. Golzi,P. Cassano",https://i.scdn.co/image/ab67616d0000b273ffb2abf6de3ac68d916387a3,12,,2,0,Uomo
51,2001,26 febbraio - 3 marzo,Teatro Ariston,Raffaella Carrà,32,Elisa (cantante 1977),480,Michele Zarrillo,4º,L'acrobata,1152,Solista,4.57933333333333,36.0,"V. Incenzo,M. Zarrillo",https://i.scdn.co/image/ab67616d0000b273e3e3623149be3d7d670e7537,12,,2,1,Uomo
51,2001,26 febbraio - 3 marzo,Teatro Ariston,Raffaella Carrà,32,Elisa (cantante 1977),574,Paola Turci,5º,Saluto l'inverno,1153,Solista,4.15066666666667,25.0,"P. Turci,C. Consoli",https://i.scdn.co/image/ab67616d0000b27379bceb3978cf661f6bccd30b,7,,2,1,Donna
51,2001,26 febbraio - 3 marzo,Teatro Ariston,Raffaella Carrà,32,Elisa (cantante 1977),676,Jenny B,6º,Anche tu,1154,Solista,3.59621666666667,39.0,"G. Golzi,P. Cassano",https://i.scdn.co/image/ab67616d0000b27399ec5feea63b4ecd41ccc992,1,,2,0,Donna
51,2001,26 febbraio - 3 marzo,Teatro Ariston,Raffaella Carrà,32,Elisa (cantante 1977),677,Alex Britti,7º,Sono contento,1155,Solista,3.95576666666667,26.0,A. Britti,https://i.scdn.co/image/ab67616d0000b273f7f1645498d55eef36b1d1e4,4,,1,1,Uomo
51,2001,26 febbraio - 3 marzo,Teatro Ariston,Raffaella Carrà,32,Elisa (cantante 1977),673,Gigi D'Alessio,8º,Tu che ne sai,1156,Solista,4.60376666666667,44.0,"V. D'Agostino,L. D'Alessio",https://i.scdn.co/image/ab67616d0000b273e586c961df304e8ef7582c8f,5,,2,0,Uomo
51,2001,26 febbraio - 3 marzo,Teatro Ariston,Raffaella Carrà,32,Elisa (cantante 1977),678,Fabio Concato,9º,Ciao Ninìn,1157,Solista,4.52821666666667,22.0,F. Concato,https://i.scdn.co/image/ab67616d0000b273424b3d3447e6232e705e5830,2,,1,1,Uomo
51,2001,26 febbraio - 3 marzo,Teatro Ariston,Raffaella Carrà,32,Elisa (cantante 1977),419,Anna Oxa,10º,L'eterno movimento,1158,Solista,4.01326666666667,0.0,"G. Fulcheri,Laurex",https://i.scdn.co/image/ab67616d0000b2733dfd3359bac7fac6627028d6,15,,2,0,Donna
51,2001,26 febbraio - 3 marzo,Teatro Ariston,Raffaella Carrà,32,Elisa (cantante 1977),464,Peppino di Capri,11º,Pioverà (Habibi ené),1159,Solista,2.15981666666667,73.0,"F. Del Prete,Dicapri,M. Vitale",https://i.scdn.co/image/ab67616d0000b2734b9368795d790c6db70b5b30,8,,3,0,Uomo
51,2001,26 febbraio - 3 marzo,Teatro Ariston,Raffaella Carrà,32,Elisa (cantante 1977),488,Gianni Bella,12º,Il profumo del mare,1160,Solista,2.66393333333333,26.0,"G. Bella,Mogol",https://i.scdn.co/image/ab67616d0000b273b6370ad442476925572aa19a,5,,2,1,Uomo
51,2001,26 febbraio - 3 marzo,Teatro Ariston,Raffaella Carrà,32,Elisa (cantante 1977),635,Syria,13º,Fantasticamenteamore,1161,Solista,3.678,17.0,"B. Antonacci,S. Lanza",https://i.scdn.co/image/ab67616d0000b27391cc3d4a9c9d755f0f1c5be2,3,,2,0,Donna
51,2001,26 febbraio - 3 marzo,Teatro Ariston,Raffaella Carrà,32,Elisa (cantante 1977),679,Sottotono,14º,Mezze verità,1162,Solista,4.3071,27.0,"M. Cellamaro,M. Dagani",https://i.scdn.co/image/ab67616d0000b2734f44e82a2a21deb11e47a297,1,,2,0,Gruppo
51,2001,26 febbraio - 3 marzo,Teatro Ariston,Raffaella Carrà,32,Elisa (cantante 1977),680,Quintorigo,15º,Bentivoglio Angelina (Kon tutto il mio amaro),1163,Solista,4.23888333333333,22.0,"M. De Leonardis,V. Bianchi,A. Costa,G. Costa,S. Ricci,M. Montanari,G. Facchini",https://i.scdn.co/image/ab67616d0000b27353ba5461c8550e7a01ae3764,1,,7,0,Gruppo
51,2001,26 febbraio - 3 marzo,Teatro Ariston,Raffaella Carrà,32,Elisa (cantante 1977),681,Bluvertigo,16º,L'assenzio (The Power of Nothing),1164,Solista,3.89043333333333,35.0,"M. Castoldi,L. Urbani",https://i.scdn.co/image/ab67616d0000b2735747573d4e2cbfb3ff109882,2,,2,0,Gruppo
52,2002,5 - 9 marzo,Teatro Ariston,Pippo Baudo,36,Matia Bazar,417,Matia Bazar,1º,Messaggio d'amore,1165,Solista,,,"G. Golzi,P. Cassano",,12,2.0,2,0,Uomo
52,2002,5 - 9 marzo,Teatro Ariston,Pippo Baudo,36,Matia Bazar,682,Alexia,2º,Dimmi come...,1166,Solista,3.51155,35.0,"A. Aquilani,M. Marcolini",https://i.scdn.co/image/ab67616d0000b2737060209d17822e7a9063e411,4,,2,0,Donna
52,2002,5 - 9 marzo,Teatro Ariston,Pippo Baudo,36,Matia Bazar,71,Gino Paoli,3º,Un altro amore,1167,Solista,3.50443333333333,32.0,G. Paoli,https://i.scdn.co/image/ab67616d0000b2738884c46c54b5cbdf139cf373,5,,1,1,Uomo
52,2002,5 - 9 marzo,Teatro Ariston,Pippo Baudo,36,Matia Bazar,236,Fausto Leali,4º,Ora che ho bisogno di te,1168,Non Solista,4.42208333333333,19.0,"F. Berlincioni,F. Leali,V. Tosetto",https://i.scdn.co/image/ab67616d0000b2738117c6e3b888b5ae7e5c4893,13,,3,1,Uomo
52,2002,5 - 9 marzo,Teatro Ariston,Pippo Baudo,36,Matia Bazar,683,Luisa Corna,4º,Ora che ho bisogno di te,1168,Non Solista,4.42208333333333,19.0,"F. Berlincioni,F. Leali,V. Tosetto",https://i.scdn.co/image/ab67616d0000b2738117c6e3b888b5ae7e5c4893,1,,3,0,Uomo
52,2002,5 - 9 marzo,Teatro Ariston,Pippo Baudo,36,Matia Bazar,536,Enrico Ruggeri,5º,Primavera a Sarajevo,1169,Solista,3.91866666666667,12.0,"E. Ruggeri,R. Mogliotti",https://i.scdn.co/image/ab67616d0000b273a87fc6b157e9856a0008504f,9,,2,1,Uomo
52,2002,5 - 9 marzo,Teatro Ariston,Pippo Baudo,36,Matia Bazar,585,Mariella Nava,6º,Il cuore mio,1170,Solista,4.17043333333333,22.0,M. G. Nava,https://i.scdn.co/image/ab67616d0000b2733d31e0d19da32472317d398d,6,,1,0,Donna
52,2002,5 - 9 marzo,Teatro Ariston,Pippo Baudo,36,Matia Bazar,684,Filippa Giordano,7º,Amarti sì,1171,Solista,3.43945,46.0,"L. Quarantotto,A. Napoletano",https://i.scdn.co/image/ab67616d0000b273fdb2194c40f11245674b89c6,1,,2,0,Donna
52,2002,5 - 9 marzo,Teatro Ariston,Pippo Baudo,36,Matia Bazar,685,Francesco Renga,8º,Tracce di te,1172,Solista,3.6271,40.0,P. Renga,https://i.scdn.co/image/ab67616d0000b2737698ccec3b40bd80481c45db,7,,1,0,Uomo
52,2002,5 - 9 marzo,Teatro Ariston,Pippo Baudo,36,Matia Bazar,512,Fiordaliso,9º,Accidenti a te,1173,Solista,3.57588333333333,34.0,"G. Bigazzi,M. Falagiani",https://i.scdn.co/image/ab67616d0000b2731654abae086466e12fe944d9,9,,2,0,Donna
52,2002,5 - 9 marzo,Teatro Ariston,Pippo Baudo,36,Matia Bazar,686,Gazosa,10º,Ogni giorno di più,1174,Solista,4.54133333333333,24.0,"M. Z. Granieri,R. Siani,S. Sichel",https://i.scdn.co/image/ab67616d0000b27303072e0f3971ee4672ea7918,1,,3,0,Gruppo
52,2002,5 - 9 marzo,Teatro Ariston,Pippo Baudo,36,Matia Bazar,480,Michele Zarrillo,11º,Gli angeli,1175,Solista,6.32866666666667,53.0,"V. Incenzo,M. Zarrillo,R. Amici",https://i.scdn.co/image/ab67616d0000b273121902de4bc28e87685506ec,12,,3,1,Uomo
52,2002,5 - 9 marzo,Teatro Ariston,Pippo Baudo,36,Matia Bazar,669,Gianluca Grignani,12º,Lacrime dalla Luna,1176,Solista,3.96176666666667,32.0,G. Grignani,https://i.scdn.co/image/ab67616d0000b273e57f194430482659a226318d,6,,1,1,Uomo
52,2002,5 - 9 marzo,Teatro Ariston,Pippo Baudo,36,Matia Bazar,687,Alessandro Safina,13º,Del perduto amore,1177,Solista,3.654,50.0,"G. Morra,M. Fabrizio",https://i.scdn.co/image/ab67616d0000b2732b465cb61ec200f7352e8c0f,1,,2,0,Uomo
52,2002,5 - 9 marzo,Teatro Ariston,Pippo Baudo,36,Matia Bazar,667,Daniele Silvestri,14º,Salirò,1178,Solista,3.95821666666667,56.0,D. Silvestri,https://i.scdn.co/image/ab67616d0000b2731c41522a18f9f0ad946f8bd1,5,,1,1,Uomo
52,2002,5 - 9 marzo,Teatro Ariston,Pippo Baudo,36,Matia Bazar,546,Nino D'Angelo,15º,Marì,1179,Solista,3.82606666666667,33.0,"N. D'Angelo,N. Tortora,P. Leon",https://i.scdn.co/image/ab67616d0000b27329d00713b2efce29209716d6,6,,3,1,Uomo
52,2002,5 - 9 marzo,Teatro Ariston,Pippo Baudo,36,Matia Bazar,283,Patty Pravo,16º,L'immenso,1180,Solista,5.08088333333333,31.0,"F. Carraresi,L. Tempestini,R. Pacco",https://i.scdn.co/image/ab67616d0000b273a579a55e5b8feb0b791570dc,10,,3,0,Donna
52,2002,5 - 9 marzo,Teatro Ariston,Pippo Baudo,36,Matia Bazar,547,Loredana Bertè,17º,Dimmi che mi ami,1181,Solista,3.12776666666667,34.0,"D. Latino,N. Tortora,P. Leon",https://i.scdn.co/image/ab67616d0000b273ed1260a49784dea6e9069e43,12,,3,0,Donna
52,2002,5 - 9 marzo,Teatro Ariston,Pippo Baudo,36,Matia Bazar,226,Mino Reitano,18º,La mia canzone,1182,Solista,2.98318333333333,63.0,"P. Panella,A. Paoletti,M. Reitano",https://i.scdn.co/image/ab67616d0000b273a97a5a60aead6b4a9cbe31a5,7,,3,1,Uomo
52,2002,5 - 9 marzo,Teatro Ariston,Pippo Baudo,36,Matia Bazar,688,Lollipop,19º,Batte forte,1183,Solista,3.18955,27.0,"L. Rana,G. Giorgilli,A. Blescia",https://i.scdn.co/image/ab67616d0000b2735af81e55727338eb128ed976,1,,3,0,Gruppo
52,2002,5 - 9 marzo,Teatro Ariston,Pippo Baudo,36,Matia Bazar,689,Timoria,20º,Casa mia,1184,Solista,2.70266666666667,53.0,O. Pedrini,https://i.scdn.co/image/ab67616d0000b2738161f0d9060f448727138805,1,,1,0,Gruppo
53,2003,4 - 8 marzo,Teatro Ariston,Pippo Baudo,36,Alexia,682,Alexia,1º,Per dire di no,1185,Solista,,,"A. Salerno,Alexia",,4,1.0,2,1,Donna
53,2003,4 - 8 marzo,Teatro Ariston,Pippo Baudo,36,Alexia,677,Alex Britti,2º,7000 caffè,1186,Solista,3.594,46.0,A. Britti,https://i.scdn.co/image/ab67616d0000b273b9143ead7d80641046e18654,4,,1,1,Uomo
53,2003,4 - 8 marzo,Teatro Ariston,Pippo Baudo,36,Alexia,690,Sergio Cammariere,3º,Tutto quello che un uomo,1187,Solista,4.17088333333333,52.0,"R. Kunstler,S. Cammariere",https://i.scdn.co/image/ab67616d0000b27397b049d70f50fef8dd30a682,2,,2,1,Uomo
53,2003,4 - 8 marzo,Teatro Ariston,Pippo Baudo,36,Alexia,536,Enrico Ruggeri,4º,Nessuno tocchi Caino,1188,Non Solista,4.17643333333333,24.0,"E. Ruggeri,A. Mirò",https://i.scdn.co/image/ab67616d0000b273a87fc6b157e9856a0008504f,9,,2,1,Uomo
53,2003,4 - 8 marzo,Teatro Ariston,Pippo Baudo,36,Alexia,691,Andrea Mirò,4º,Nessuno tocchi Caino,1188,Non Solista,4.17643333333333,24.0,"E. Ruggeri,A. Mirò",https://i.scdn.co/image/ab67616d0000b273a87fc6b157e9856a0008504f,1,,2,1,Uomo
53,2003,4 - 8 marzo,Teatro Ariston,Pippo Baudo,36,Alexia,635,Syria,5º,L'amore è,1189,Solista,3.04355,47.0,Jovanotti,https://i.scdn.co/image/ab67616d0000b273928b0dcf5d7cd7aeeff6cff2,3,,1,0,Donna
53,2003,4 - 8 marzo,Teatro Ariston,Pippo Baudo,36,Alexia,658,Lisa,6º,Oceano,1190,Solista,8.25043333333333,62.0,"M. Malavasi,Leozed,A. Sandri",https://i.scdn.co/image/ab67616d0000b273b40bb836c0a930a123434afb,2,,3,0,Donna
53,2003,4 - 8 marzo,Teatro Ariston,Pippo Baudo,36,Alexia,692,Giuni Russo,7º,Morirò d'amore,1191,Solista,4.26688333333333,31.0,"G. Russo,V. Magelli,M. A. Sisini",https://i.scdn.co/image/ab67616d0000b273dd078f0ea44d49de0e6d3230,1,,3,1,Donna
